created_at;id_str;full_text;retweet_count;favorite_count
20190930 043347;1178528340485054465;@daviskoresh Anything is possible!;0;1
20190930 042709;1178526671571427328;@GoldenNess It just doesnt get better than that.;0;1
20190930 042324;1178525730868736000;@JoyCatterson Autumn has officially arrived!;0;1
20190930 000632;1178461085164331008;@heysavory Absolutely.;0;2
20190930 000121;1178459782908432386;@haleynk We love being a part of your perfect day.;0;0
20190929 235613;1178458489913593857;@Alyssatjohnston Were always happy to help.;0;1
20190929 235106;1178457201335250944;@Holleewood92 Nice! 😍;1;1
20190929 233534;1178453291723870208;@JoeyPierogies The struggle is very real.;0;0
20190929 043356;1178165990774988806;@DarthRachel No bones about it, you definitely needed that. 💯;0;1
20190929 034620;1178154012736200705;@trulyiiconic Theres nothing better than a successful #TargetRun!;0;0
20190929 033906;1178152193687506944;@ocarinia Youre Halloween ready!;1;4
20190929 033215;1178150470189289472;@ChadRebmann Gotta love a throwback! 🙌;0;0
20190929 031918;1178147211743551490;@briannatucker23 #BullseyesPlayground finds are endless! 😍;0;0
20190928 194439;1178032791986024448;@lunepjm We could never.;0;1
20190928 194216;1178032194398371842;@jrburns We love an eclectic #TargetRun!;0;1
20190928 193932;1178031506322870273;@eddiekasprck We love it.;0;1
20190928 193806;1178031144366948352;@iPrettyGirlRox Follow your heart! ❤;0;0
20190928 193540;1178030532954906632;@lkl420 Were already excited for the next one!;0;1
20190928 172902;1177998663441879041;@Starbucks Time for a #TargetRun. ❤️;10;311
20190928 035802;1177794568974155777;@JeniceAisha They sound like a necessity to us.;0;1
20190928 034416;1177791104642625536;@eyeoncanon #TargetLittles have the best style. 😍;0;3
20190928 031722;1177784336164233218;@merderswift You need that. 💁;0;2
20190928 031352;1177783453284229120;@Fantasia All the things.;0;1
20190928 030620;1177781560411643905;@verycabello Great minds think alike!;0;4
20190928 030242;1177780643465441280;@inspiretheyouth #TargetLittles make the best shopping buddies.;0;0
20190928 025456;1177778691511918592;@GJ0HN97 You deserve it.;1;7
20190928 015816;1177764428273598464;@clashley1976 This is too cool. ♥;0;1
20190928 015531;1177763739355013120;@akashathedamned The spookiest cats on the block!;0;0
20190928 015310;1177763144615243777;@sydneealexis06 Your #TargetLittle is too precious. 😍;1;2
20190927 220943;1177706911493492736;@ghoregirl We love​ spooky szn. 👻;0;0
20190927 220644;1177706162936041472;@carloseats Its the best thing about being an adult, tbh.;0;2
20190927 215901;1177704219840843777;@maddiegrace20 Selfcare is important! 💁‍♀️;0;4
20190927 203411;1177682873186430976;@melissa17160165 We love a good cozy szn.;0;1
20190927 203217;1177682393148350471;@kfrank93 A #TargetRun pro in the making.;1;2
20190927 203128;1177682189531648005;@tayquinones We love that you love it.;0;0
20190927 202109;1177679590820585473;@xoyessiG Were ready. 🙃;0;0
20190927 201736;1177678696410488835;@lisamkaras Were rooting for you!;0;0
20190927 200930;1177676661262880768;@jmsandey Were here for it!;0;1
20190927 183317;1177652447071932416;@asiiiiah Guess well see you soon. 😘;0;1
20190927 182650;1177650823897239553;@hannahcp12 Same.;1;0
20190927 182541;1177650532590276615;@faithhinlovee Dont worry, were all like that. 🙃;2;6
20190927 182429;1177650231938310144;@rissymar See you soon. 😘;0;1
20190927 182044;1177649285837606912;@koaladru When will we learn! 😂;0;3
20190927 181903;1177648864389718016;@realragamufffin Weve all been there. 🙃;0;2
20190927 181531;1177647974362632193;@loversdayIight Classic. 😂;0;1
20190927 181228;1177647208814039040;@feliciaaudeloo We love that for you. 💕;0;1
20190927 175031;1177641685444173824;@AnnaEsterly Were here for you. ❤;1;6
20190927 174543;1177640473533583361;@kshante Cant wait. 😍;0;0
20190927 174410;1177640087049428996;@mayajhicks Ours too. ❤;0;1
20190927 172727;1177635879730458625;@Desanaee Honestly, thats the right call. 👻;1;2
20190927 030143;1177418010115629056;@isthisbrenda We like the just here for one thing lie we tell ourselves. 🙃;0;1
20190927 025008;1177415094667554816;@annaagalaviz Sugar  Spooky  Best. Thing. Ever.;1;7
20190927 024401;1177413555592814592;@melissadhavard Were sensing a bit of a theme here... 🐆;0;0
20190927 023721;1177411879116976128;@KyleahMarrero Theres no place like home.;1;2
20190927 004346;1177383294138273793;@shelbycaliva Teach us your ways.;0;1
20190927 004036;1177382496847237121;@jenholweger Your #TargetLittle is the cutest little wizard in training!;0;2
20190927 002104;1177377578820276224;@WayMurrays Love that for you!;0;1
20190927 001717;1177376626771935233;@KathyMce Yay! 💜;0;0
20190927 001051;1177375010727636993;@CurrentlyAmber 😘;0;2
20190926 234800;1177369257413435392;@maddiepogarch Highly impressive. 👏;1;15
20190926 234301;1177368006948773888;@Buffcityy She is all of us.;1;3
20190926 233357;1177365723334750209;@sconniehabsfan It is what it is.;0;0
20190926 204956;1177324445469487105;@ummandreaa .coWbwqul0YsG;1;2
20190926 204237;1177322605235310597;@darlinacostilla We got you. 😉;0;1
20190926 204152;1177322418374873109;@KrisWroteThis .cox025tmi3mF;0;2
20190926 204012;1177321996083970049;@tyllyn You could never disappoint us. ❤;0;6
20190926 203118;1177319756619223045;@naomiedb 👀;1;2
20190926 200934;1177314287372685312;@lyciaxdenine We feel like proud parents!;0;7
20190926 200006;1177311907843313668;@angelicatifff So well see you again soon?;1;0
20190926 194501;1177308112006635521;@ltcomstock Sounds like a solid #TargetRun.;0;0
20190926 193437;1177305491401297921;@notyourdearabby Mission accomplished.;0;0
20190926 193212;1177304884766486529;@StealthedArrow We knew youd appreciate this!;0;1
20190926 192223;1177302415336517633;@thekayles Were here for the important things. 😍;0;0
20190926 191824;1177301411371069440;@erichayden We need them right meow! 🐱;0;0
20190926 185429;1177295392398041089;@LizzieBug24 You are OUR sunshine.;0;5
20190926 185009;1177294304777293824;@aunderratedteen @choccypudding We will always love you!;1;2
20190926 184417;1177292825932836865;@swiftiealways26 How could we forget?!;0;1
20190926 181837;1177286368365621248;Loves me                  Supports my decisions                      🤝       🤝     Target      🤝                      🤝            Surprises me           Wants to be official;276;1274
20190926 163604;1177260560985014277;@TheBillMurphy Impeccable form.;0;1
20190926 163033;1177259172280315910;@tylerkend12 Sounds like a perfect #TargetRun. ❤;0;0
20190926 162539;1177257939226247169;@AlexisAlaniz24 Thats all the time! 😉;1;0
20190926 162033;1177256653760204800;@xoxoarriel Were not busy! ☺;0;1
20190926 161210;1177254543245156352;Yes, the answer is always yes. #LetsTarget .coWHxqbcpiUo;46;301
20190926 141603;1177225324318396420;@Destinnny Blushes;0;0
20190926 141551;1177225272535502848;@RaeannDanae Dont we all. 🤷;0;0
20190926 141520;1177225143153770497;@OhSoChyna We feel that.;0;0
20190926 141424;1177224906657927178;@tiffanyhelena Love that for you.;0;1
20190926 141404;1177224825653346306;@emilyrosepompei Whens the wedding?;0;2
20190926 141000;1177223800817094656;@bbyapes .coTzni1RzjPE;0;1
20190926 140625;1177222898962092033;@voguezina It loves you, too.;0;1
20190926 140610;1177222834323636224;@larisdominguez Thats what we like to hear! 😍;0;0
20190926 140541;1177222712294563841;@noturgyal Is there ever a time when someone doesnt need to go to Target?;0;1
20190926 140517;1177222613548113921;@Geminijewels95 Same.;0;1
20190926 050022;1177085480812367874;@uhchristianjr You forgot!?! 😱;0;2
20190926 045106;1177083149626630145;@brivescovi But did you get the notebook?;0;6
20190926 041731;1177074699152609280;@andysambcrg See you soon! 😘;0;0
20190926 040501;1177071550530564098;@nhojgem .coV3PooNjiJ2;0;0
20190926 040324;1177071142894493702;@camilleaaker Lets make that dream a reality.;0;2
20190926 035458;1177069022405386240;@YuliNava4 Love that for you.;2;8
20190926 024032;1177050291411308544;@gisforgrace The best kind of day. ♥;0;1
20190926 023626;1177049257007865856;@DigitalCrawford The spookiest house on the block. 🎃;0;2
20190926 023542;1177049074765312001;@PreebsFTK The cat just couldnt wait to move in. 🏠;0;1
20190926 023347;1177048592609107968;@DeBaunDan Why are we the way that we are?;0;1
20190925 204438;1176960725685850114;@nataliereneem Best mom ever!;0;8
20190925 204252;1176960279164444673;@HeroMila1 Infinity. ❤️;0;1
20190925 204206;1176960088218714115;@enchantedlulu We support this decision!;0;5
20190925 204056;1176959794776879106;@NiciMN Why cant you just driveup? 😉;0;3
20190925 204020;1176959642532044800;@klsilvers Runs and gets ready!;0;2
20190925 203730;1176958929902940161;@CamrynRae316 Ummm...;0;51
20190925 203551;1176958513098166277;@leodoecx We cant handle this cuteness! 😍;0;29
20190925 202718;1176956363592933378;@energist The compliment that we never knew we needed.;0;2
20190925 202615;1176956097304944642;@calistatkins Never change!;0;1
20190925 201709;1176953810943713280;@maybohon Just wanted to take another look at you. 😉;0;1
20190925 201348;1176952964960964608;@LaSweetVee Looks like a pretty sweet #TargetRun to us! 🙃;0;1
20190925 191457;1176938154529611777;@Greyssiii So is that a yes? ❤;0;7
20190925 191141;1176937335377801218;@hcwilliams3 And we dont see that changing anytime soon. 😉;0;7
20190925 191026;1176937018720305152;@destinyoxo It happens! 💁‍♀️;0;1
20190925 190846;1176936598908350464;@devorelacy See you soon? ❤;0;3
20190925 190631;1176936034510282752;@ylahackett It might just be the only date option. 🤔;0;5
20190925 190255;1176935129777876993;@CurrentlyAmber Were free if you are. 😉;1;10
20190925 190124;1176934747232186371;@pchst8grl Who, us? 😍;0;1
20190925 185925;1176934247724212228;@alyuribee This is goals.;0;15
20190925 185616;1176933452198883330;@emilythebaker1 This is us calling for a second date. Too soon?;0;5
20190925 185552;1176933352416468993;@AlexMalerba Were not crying, youre crying. 💕;0;2
20190925 185518;1176933212985147397;@leodoecx Waiting on our save the date;0;62
20190925 184357;1176930356244733953;@KrisWroteThis Brochures dont lie.;0;10
20190925 183731;1176928736165449729;@tcsharp Youve taught them well. 👏;0;14
20190925 183709;1176928641676169218;@cammason Are you just going to pretend like we didnt just ask you?;3;50
20190925 183608;1176928386515709954;@epena326 Were only kidding if you dont want to go.;0;1
20190925 183209;1176927384358006785;@amywaz Are you a good roommate?;0;2
20190925 183138;1176927254343016449;@rhinasmith Always. 😘;0;3
20190925 182234;1176924974160011264;What if we go on a date to Target...aha...jk...unless? 👀;2990;8018
20190925 045900;1176722751161348102;@ChiefJose43 Mini!? Thats big.;1;3
20190925 044132;1176718351655215104;@LaVaudreuil A sight for sore eyes. 😍;0;0
20190925 043736;1176717361765933056;@CourtneyMackk .coroh2jJI6Ey;0;3
20190925 043445;1176716644619624448;@desolasol So true. 🙌;0;2
20190925 041737;1176712334447960064;@DaRealAG Teach us your ways.;1;6
20190925 040413;1176708961510264837;@adorenyu Love that for you.;0;1
20190925 040108;1176708187145347074;@treasuresuh Oops.;1;1
20190925 035551;1176706856330440705;@MelMart15 Love is an understatement!;1;1
20190925 034445;1176704063003680769;@TaylorOSoule It happens to the best of us.;0;1
20190925 031627;1176696940110761987;@CassieTipps Truer words were never tweeted. 😂;1;2
20190925 031309;1176696111593115648;@lorentaylor Race you there!;1;3
20190925 031007;1176695345893597185;@KatherineABC13 This is the sweetest #TargetLittle weve ever seen. 😍;0;1
20190925 030656;1176694546899591170;@AmandaMarieDB If youre able to carry all of your bags, youre doing it wrong.;0;4
20190924 224627;1176628994843795457;@mmhmmsheAKA We feel like proud parents!;0;1
20190924 224512;1176628678819799042;@BlairDriscoll All treats and no tricks. 🎃;0;1
20190924 224423;1176628474452332545;@KatherineHenri Teach us your ways!;0;1
20190924 223133;1176625242128732161;@RachBee09 Were obsessed!;0;1
20190924 222952;1176624819141586952;@SerenaG27 Were crying! ❤️;0;1
20190924 222122;1176622680461721602;@IsaacCisneros Ditto! 😍;0;0
20190924 222039;1176622500052131847;@Pamcamilaovo We just fell in love with you!;0;1
20190924 195712;1176586400550072320;@MeganNCPeterson Whoops! How did that happen? 🙃;0;2
20190924 195512;1176585897011306498;@alenasandraa Honestly, same. 😍;0;1
20190924 195259;1176585339294617601;@JennyFul We love you too. 😘;0;0
20190924 195116;1176584909298765825;@JennyM11 But we love this! ❤;0;2
20190924 192552;1176578515317207040;@1800CRISTINA No way! Were here too!;0;2
20190924 171002;1176544332763095040;@ncprincess252 The only kind of walks we love. ❤;0;1
20190924 170123;1176542152987500554;@carolannferrier Weve got you. ❤;0;1
20190924 165819;1176541383626285059;@niazscripted With great style comes great responsibility.;1;0
20190924 165745;1176541242173394944;@killrhernandez How? Asking for a friend.;0;0
20190924 165729;1176541174095593473;@baharp98 Theres no such thing as too many white tees.;1;1
20190924 162921;1176534092260806662;@messychip That escalated quickly. 😂;0;1
20190924 162853;1176533974417596416;@gcfshwa Is this what jealousy feels like?;0;2
20190924 162115;1176532056626651143;@lifeaskeyy Why is that even a question? 😜;0;0
20190924 162053;1176531962669993986;@JudyVanWilpe Can you be our parents?;6;11
20190924 162009;1176531777646661640;@SarBear33 Definition of thriving.;0;2
20190924 161953;1176531709766098944;@Kaylin15 Yes, that too. 🎃;1;1
20190924 161702;1176530994326847488;@ptvkaren We can help with one of those.;1;3
20190924 161610;1176530777363890177;@Cvrlyfry 🙋;0;1
20190924 161545;1176530671407439873;@baseballemoji Thats what were here for. 😘;0;1
20190924 161511;1176530529778356224;@dounrot .coZoyZOVJ33N;0;1
20190924 161322;1176530072888578048;@MattPerry16 Anything is possible if you just believe.;0;1
20190924 035353;1176343975629905921;@Chrissy9423 .cosBWqQPrXeG;0;2
20190924 034720;1176342326391836672;@alwaysdearie Sweater weather will be here before you know it!;0;1
20190924 034516;1176341804846854144;@beaconspring Love that for you.;0;1
20190924 033212;1176338516793577472;@diamondleahh We love it! ❤;1;1
20190924 032831;1176337591731466240;@mscan19 Theres always next time!;0;1
20190924 032521;1176336792326422531;@VaaNessHaa Why are we this way?;0;0
20190924 031731;1176334822601568256;@Tayl0rNic0le2 We miss you too much. 😢;0;1
20190924 030949;1176332883377774592;@Patrisia2018 .couubXhnVd51;0;1
20190924 030658;1176332165447110656;@AbranHTX Hey, no problem.;0;0
20190924 030529;1176331792254722054;@DarthNyxa We love that about you.;0;1
20190924 030231;1176331047660851202;@anthonyclark474 We simply couldnt wait any longer.;0;0
20190924 030059;1176330661159931904;@theaddamsbutler We knew youd understand.;0;0
20190924 025852;1176330129125117954;@ceeetorres These are simply bewitching. 🖤;0;1
20190924 025612;1176329455838650368;@chrisuramirez Your sister has great taste.;0;2
20190923 224057;1176265221322813440;@darlinacostilla Ready for it.;0;1
20190923 223724;1176264329513046017;@bdotchanique Here for it!;0;2
20190923 223018;1176262543498780674;@kelseymagg The time has come! 👻;0;1
20190923 222400;1176260954209886215;@Aussieb807 Its a lifestyle.;0;0
20190923 222259;1176260699124838401;@swiftiealways26 YAS!;0;3
20190923 222153;1176260423181635585;@Schneeflocke68 This is what were here for!;0;3
20190923 222041;1176260123163078657;@KrisWroteThis Obviously! 👻;0;0
20190923 215211;1176252949204557824;@KaceyMusgraves This gives us butterflies. 🦋;2;46
20190923 203740;1176234198300078092;@Hustleandsoul We feel this way all the time. 😂;0;1
20190923 203542;1176233700679458816;@laeyonceee Youve got this. 💪;0;0
20190923 202550;1176231218167394305;@itznocool Yes, we can. 👻;0;0
20190923 202258;1176230496990314498;@JoshHeidel Too late. 👻;0;1
20190923 185648;1176208811796963328;@cammason Its just a bunch of hocus pocus! 💁‍♀️;1;8
20190923 185323;1176207952275017743;@lovedoll11 Big mood!;1;2
20190923 185220;1176207689564807169;@AaronSlam13 But why?!?!;1;3
20190923 185057;1176207342112858112;@zoehal012 Same, boo. 👻;0;1
20190923 184809;1176206636274331653;@lopez103009 Appreciate the support. 💁‍♀️;0;1
20190923 184714;1176206405906378752;@Morgan1799 Definitely​ our vibe. 🎃;0;16
20190923 184630;1176206220656631809;@tcsharp We like the way you think!;0;8
20190923 184007;1176204614372384769;Can we be spooky now? 👻;653;2413
20190923 182203;1176200069026066435;@rwest80 Love this about fall, too!;0;0
20190923 173643;1176188660926095360;@drealimonta4 Thats exactly what we were going for. 👻;0;0
20190923 171333;1176182830742855680;@r0bbier0berts0n On repeat. ❤;0;1
20190923 165518;1176178237921267712;@joetamborello Fair point. 😨;0;1
20190923 164227;1176175000719634432;@vtechtoys Youve got us there.;0;2
20190923 163550;1176173338823221249;@isaacgrza @carolcfoley @Bencriesalot Hes not wrong. 🤷;0;6
20190923 162540;1176170779672743936;@lomlchildicky Hot dog! This looks fun. 😉;0;0
20190923 162509;1176170648076464128;@angelicadianee Are you okay?;0;0
20190923 162456;1176170594410385410;@RobertRandolpf The feeling is mutual! 😍;0;0
20190923 162441;1176170530824736768;@September2185 Brains know best. 🤷;0;1
20190923 162226;1176169965994598400;@Rosayarelyxo Sounds about right. 🙃;0;0
20190923 162200;1176169856053497857;@ogmariiii How do we apply?;0;1
20190923 162150;1176169815087693824;@holls5598 What about rn?;0;1
20190923 161834;1176168992899305473;@jennifeeeeer We feel like proud parents! 👏;1;3
20190923 160622;1176165921821548547;@shawnsroses Second times a charm. 😉;0;1
20190923 160556;1176165810760495107;@osvaldocruz Same time today?;0;0
20190923 160541;1176165749800546304;@TayUhlise Well if it was cute, then it was worth it!;0;1
20190923 160510;1176165617835155456;@MariMar94 You just described the perfect Monday!;1;1
20190923 160424;1176165426201616384;@Nettiedarlin Thats our favorite type of going out.;0;2
20190923 160347;1176165271159083009;@HobiKookie Lucky us. 😍;0;1
20190923 160151;1176164786574434306;@rihmono We purple this. 💜;0;1
20190923 155113;1176162107877969923;@BryantGarvin Definitely a wrong answer. 🧡;0;14
20190923 154559;1176160790375800833;@Ashaife This hits a little too close to home. 😂;0;6
20190923 154202;1176159796384473088;@tcsharp We just want to wear sweaters!;0;12
20190923 153628;1176158397345009666;@carolcfoley Relatable. 🤧;0;9
20190923 152826;1176156376919355397;@eyesopentswift @taylorswift13 You werent lying. 🦋;1;1
20190923 152549;1176155717671292930;Best thing about fall. Wrong answers only. .coiQDLUoH9ec;90;839
20190923 152148;1176154707208888323;@markburkhart We love that for you.;1;3
20190923 151944;1176154187161395200;@Micahmommy We believe in you. ❤;0;0
20190923 151102;1176151996136660992;@mikuhatsunegirl 👻;1;1
20190923 045755;1175997700036288514;@NYCDisney Halloween socks?! Definitely a necessity.;2;1
20190923 045242;1175996388414558208;@DamageNotBroken Thanks for the love, boo. 👻;0;1
20190923 044615;1175994764715581446;@QuestForQue Love this #TargetRun strategy!;0;1
20190923 044430;1175994322463940610;@Kristxn311 Your #TargetLittle is such a fashionista.;0;1
20190923 035544;1175982052635602944;@amandareads Anything for our favorite felines.;0;1
20190923 035446;1175981806744743936;@babefromtoyland .cofX7hvlM5NH;0;1
20190923 034810;1175980147620614144;@TechnoBabble14 We ❤ #BullseyesPlayground!;0;1
20190923 033135;1175975972413349893;@gabyyyxox We knew you could do it.;0;0
20190923 032851;1175975286875336710;@amandareads What cat doesnt need their own haunted house!?;0;1
20190922 164922;1175814354765320192;@MyLifeAsErin Classic. 😂;0;0
20190922 163324;1175810335208554496;@SirapParis We couldnt agree more.;1;1
20190922 162825;1175809082176999426;@coffeemama91 We know who to call for fashion advice.;0;3
20190922 161843;1175806640014135296;@TENDERpbj Tbh, were obsessed. 😻;0;1
20190922 160051;1175802143636434947;@merlinereads Proud of you. 😘;1;3
20190922 022803;1175597598096470016;@kimedieval We make a great team!;0;1
20190922 022702;1175597342575210496;@mmeans40 Love your style!;1;2
20190922 022003;1175595583412850688;@kristinithh #BullseyesPlayground never fails!;0;2
20190922 021701;1175594820808712192;@rosieex3 That is a pawsitively cute cat. 😻;0;1
20190922 015932;1175590423164870656;@caffeinegirlb Saturday goals!;1;2
20190922 015209;1175588561980153856;@PrincessProbs94 .co1gUIx3tGVo;0;2
20190922 012339;1175581391498567680;@EditingEntropy Youre the Hallowqueen. 👑;0;4
20190922 011142;1175578382953787393;@JakeSWhiteley The struggle is real! 🍂;1;9
20190922 010211;1175575988232736770;@JacobLongTV Accurate. 🙌;1;3
20190922 004658;1175572161060364289;@TheDinkologist 👀;0;0
20190922 003456;1175569129471991809;@MBII Thats the best type of #TargetRun!;1;0
20190922 002604;1175566900228755456;@kimedieval Who could pass that up!?;0;1
20190922 001657;1175564604187062272;@brzzy Yass! 💯;1;1
20190922 001427;1175563975188238336;@HPEarnshaw Throwback!;0;0
20190921 034034;1175253460826107904;@matildajblack True love.;0;2
20190921 033925;1175253171750547456;@xoAshhhh Yay!;0;2
20190921 030324;1175244105238175744;@eicargetoleb It was clearly a sign!;0;1
20190921 025924;1175243099578220544;@CynicalMother Its the thought that counts.;0;3
20190921 025534;1175242135433601024;@babefromtoyland Why are we this way?;2;4
20190921 025301;1175241494967529472;@cvakratsis Of course.;0;1
20190921 025041;1175240903881056261;@braverbeast To say the least.;0;0
20190921 025033;1175240872675434496;@okmelaa The cutest, spookiest #TargetLittle there is. 👻;0;2
20190921 024948;1175240681666895872;@snpalmerrr We couldnt agree more. 😍;0;1
20190921 024849;1175240435918417920;@Infinity1000 Nope, not at all. 😉;0;1
20190921 024814;1175240290887700481;@clairebearian We cant wait for you to come back. ❤️;0;1
20190920 221932;1175172670452903937;@JusticeMarley You said it! 😅;1;1
20190920 220154;1175168230094233600;@yaminahmayo The peak of our weekend!;0;0
20190920 215926;1175167609228185605;@leebeauxc Appreciate the positive attitude​!;0;1
20190920 203058;1175145348223897600;@TJaeFreeman .coHmQ7Jp2eVi;0;1
20190920 202736;1175144500643147777;@TreyBossa Happy Friday to you too. ☺;0;1
20190920 202611;1175144144496484354;@cyncerelyyours We have no idea anymore.;1;6
20190920 201642;1175141757782298627;@legnatweets We trust you. ❤;0;7
20190920 201455;1175141307867680768;@ParaJess Wow, this is true love. 😍;0;4
20190920 200907;1175139850003107842;@RichieIsEvol Of course we did. ❤;0;2
20190920 200007;1175137582763642881;@JustLIA A classic story. 😂;0;0
20190920 195446;1175136237906223111;@mommaspeedz Were a vacation destination. 😉;0;1
20190920 190940;1175124888253849600;@kt1718 A mystery. 😂;0;2
20190920 190429;1175123584261509121;@jordannwitt Links Awakening just looks too good. 😂;0;0
20190920 183917;1175117239802040320;@BahamaMamato2 Aw, shucks!;0;9
20190920 183758;1175116910544990214;@corireynolds Were rooting for you!;0;0
20190920 182402;1175113405033865218;@angelenaarrigo We are one! ❤️;0;2
20190920 181815;1175111945579618305;@achopwood16 Trick or treat yourself. 🎃;0;0
20190920 172836;1175099450924163072;@DiGiorno Not to be too cheesy, but we love you. 😉;1;22
20190920 171826;1175096895565438977;@annajoy Our love dont cost a thing. ❤;3;27
20190920 171453;1175096001662726147;@BMcDoodles Were one lucky store. 😍;0;3
20190920 164521;1175088567191789584;@writingmomof181 We feel the same way thinking of you. ☺;1;6
20190920 163639;1175086381254807553;@CoyoteDucks54 We just love you so much. ❤;1;21
20190920 163400;1175085713366368256;@JerryT0ThisTay .com57zuoZMf3;0;7
20190920 162433;1175083332083900416;@graysonnomad What a haul! 😍;0;1
20190920 162057;1175082428614029314;@LinkieArt You deserve it. 💚;0;1
20190920 161634;1175081325721784320;@RetroGameGuys Nice find. ❤;0;1
20190920 161540;1175081100307259392;@whitkn3 Wed do the same. 😂;1;2
20190920 152729;1175068974771556353;@alyinas Relationship goals. 🙌;0;1
20190920 152648;1175068798988247041;@MyNameIsRaph Thats what we call skill. 💁;0;0
20190920 152003;1175067101540835330;@catheroni2 🙋;0;1
20190920 151937;1175066992937754624;@meshulll This is everything.;1;2
20190920 151923;1175066935702278144;@adriannaaG .cogeK5LFFKrO;1;2
20190920 151848;1175066788486352896;@JoeyBartBurner September can be spooky, too.;2;4
20190920 151827;1175066699495817222;@ChicoFreedom Hes our watch dog. 😉;0;0
20190920 151740;1175066501671505920;@jinuhhhh .corKDzBzOn68;0;1
20190920 151712;1175066383484366848;@RastaBeauty We knew. 😜;0;1
20190920 151650;1175066292962783233;@OrianaNichelle Well of course you should!;0;3
20190920 151635;1175066228433571843;@futureceo Accurate. 😂;0;0
20190920 151623;1175066178022256640;@NaeSimone You can always visit us online. 😉;0;1
20190920 145458;1175060790392631296;@yourbabygeee New day, new closet.;0;0
20190920 145453;1175060767881801730;When we think of you.    🥺🥺🥺          🥺🥺🥺  🥺🥺🥺🥺     🥺🥺🥺🥺  🥺🥺🥺🥺🥺🥺🥺🥺🥺    🥺🥺🥺🥺🥺🥺🥺🥺       🥺🥺🥺🥺🥺🥺🥺          🥺🥺🥺🥺🥺🥺             🥺🥺🥺🥺🥺                🥺🥺🥺🥺                   🥺🥺🥺                      🥺🥺;416;2971
20190920 145138;1175059950080602112;@glenzbellz One year older, one year wiser. 😉;0;0
20190920 145121;1175059877745614849;@angkorjj Always yes.;1;3
20190920 145106;1175059815669911553;@yennisg Youve found your soulmate. Plot twist, its us.;0;3
20190920 144804;1175059053560643586;@jaystaxxx Were so happy you love it! 😍;1;0
20190920 144734;1175058929107312641;@JasmineRCoburn Okay, but, same.;1;3
20190920 144721;1175058872056393730;@thekc Are you sure? 👀;0;1
20190920 143335;1175055407276056576;@samhntha Same voice Ah yeah!;0;1
20190920 142833;1175054143364296712;@MsKeKe Lucky us! 😍;0;1
20190920 142028;1175052109299036160;@loclivinredd We feel that.;0;1
20190920 141947;1175051935604453376;@abn214 Typical.;0;1
20190920 034606;1174892465268174848;@iamcg83 Thats the spirit! 👻;0;0
20190920 033603;1174889935943405568;@RockStahr We love that for you!;0;0
20190920 032823;1174888004097323008;@skyeyas .coXRaSm8DTS6;0;1
20190920 032555;1174887382941929472;@emilyxwoah Absolutely. 🙌;0;1
20190920 031408;1174884417988366337;@TRainbowWarrior Who could resist?;0;1
20190920 030524;1174882220277940224;@nairee No, youre in pretty good company actually. 😉;0;1
20190920 030131;1174881245953703937;@knucklebone What can we say? Were flattered. 🎃;0;0
20190920 025753;1174880330488176640;@franzenmuth This is the best outcome of a #TargetRun weve ever seen. 🐰;0;1
20190920 025445;1174879541891911683;@britavg13 Why are we this way?;0;1
20190920 021853;1174870514877247488;@KindaTiffy Theres no such thing. 🎃;0;1
20190920 021251;1174868995306115072;@tysheeksonair Family #TargetRuns are the best!;0;2
20190920 020911;1174868072051695616;@Macdaddyeli 👀;2;7
20190920 015834;1174865400871497728;@elyssabreann Wow, you really do. 🏆;1;3
20190919 214354;1174801315131731969;@leeshfreemann Good luck! 🙃;1;6
20190919 214240;1174801003142668288;@clairepearl And we love that about you.;0;2
20190919 214005;1174800354388652032;@theysydspeaknow Were crying!;0;5
20190919 212245;1174795989670121485;@JulzHendricks We do the same thing. 😂;0;1
20190919 212021;1174795387313541135;@paleatlantis Were happy for you. ❤;0;1
20190919 211703;1174794558250651648;@bookishfantasy Its beautiful. 😍;0;1
20190919 211415;1174793853322350601;@niaabandzz We count that as a win. 😉;0;0
20190919 211204;1174793300999622673;@Mommyyshayy Please keep us updated. 😂;1;1
20190919 210909;1174792568674115584;@KelseyRuff We want you to visit. 😊;0;2
20190919 210700;1174792026266710016;@emmageebby Best case scenario. 😂;0;1
20190919 180704;1174746746771185664;@alexislyneice That always helps us. ☺;1;0
20190919 173935;1174739828065415169;@HannahMarieHigs Any excuse for more candles is a good excuse. 🍂;1;1
20190919 173134;1174737811783716865;@ChristiaanJabir Both? 😂;0;0
20190919 172657;1174736649101684742;@SweetColleenN Not if we win it first. 😉;0;1
20190919 171048;1174732583399317504;@ginavergel7 So well see you soon? 😉;0;0
20190919 164303;1174725602953310208;@tlk Theyve lasted longer than some of our relationships. 🙃;0;1
20190919 162207;1174720334135775232;@ylahackett We just caught a little zen from reading this. ☺;0;1
20190919 161934;1174719691778076672;@JUSTASHSID Its real and its necessary. ❤;0;0
20190919 160103;1174715033487585280;@cruelboysummer Its our favorite #TargetRun soundtrack. 💕;0;0
20190919 155857;1174714502316777472;@swiftiealways26 You always make us happy. ❤️;0;1
20190919 154229;1174710360462561280;In case youre a visual learner. .coH4pWY3uB5o;470;1573
